,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
3199,manusia manusia  takut ahok kasihan banget hidup  and ,1,1,0,1,0,0,0,0,1,0,1,0
3200, question  puasa ,1,1,1,0,0,0,0,1,0,1,0,0
3201,baca a ikel internet lembar nya beda tanda butuh orang negeri ya pakai 48 ya 24 negara tetangga,0,0,0,0,0,0,0,0,0,0,0,0
3202,etnic ai paksa tinggal budaya ai etnic han konyol orang suku paksa pindah suku tragis warga ai korban jual organ tubuh eksekusi cap,0,0,0,0,0,0,0,0,0,0,0,0
3203,tau dosen ilmu budaya sepuh ketemu penasaran mb,0,0,0,0,0,0,0,0,0,0,0,0
3204,rakyat tolak keras indonesia pimpin komplot mafia amp bajing uniform resource locator,1,1,0,1,0,0,0,0,1,0,1,0
3205,isu 98 nongol bentar isu partai  indonesia xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82,0,0,0,0,0,0,0,0,0,0,0,0
3206,era susilo bambang yudhoyono bangun papua hambalang bangun usaha listrik negara mangkrak,1,0,1,0,0,0,0,0,1,1,0,0
3207,iya sih vivin  dasar rebut laki orang alexa alda rico baj xe2 x80 xa6,1,1,1,0,0,0,0,0,1,1,0,0
3209,amanat 119 ribu ulama by nama by address bilang cak imin ambisius kop,0,0,0,0,0,0,0,0,0,0,0,0
3210,rakyat merdeka on line gue bikin berita indonesia menang piala dunia kasih link kredibel alah cundang  tampil identitas asli berani   xf0 x9f x98 x82 handphone gue korea coy haha,1,1,1,0,0,0,0,0,1,1,0,0
3211,sesat cari jalan pagi maktab gaya xf0 x9f x98 x82 jalan sho cut situ tutup konstruksi nya nih xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 hambar  turn turn xf0 x9f x98 x86 xf0 x9f x92 x94 uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
3212,indonesia sepe i singapura kasih cina kuasa dasar  otak reklamasi wkwk uniform resource locator,1,1,0,1,0,0,0,0,1,0,1,0
3213, coli beda junjung kawan kawan haha,1,1,0,1,0,0,0,1,0,0,1,0
3214,informasi kena ekonomi uang perban investasi saham indonesia dunia,0,0,0,0,0,0,0,0,0,0,0,0
3215,khianat partai  indonesia bunuh jenderal partai  indonesia keblinger karno bubar partai  indonesia turun harga harga bubar kabinet tritura,1,0,0,1,0,1,0,0,0,0,0,1
3216,ih  jahat  ,0,1,0,0,0,0,0,0,0,0,0,0
3217,kentut bau ,0,1,0,0,0,0,0,0,0,0,0,0
3218,produksi indonesia presiden joko widodo ritel mal pindah plastik kayak pilih belanja super aksi aksi lingkung 3r,0,0,0,0,0,0,0,0,0,0,0,0
3219,nyata bos suka bikin hoaks sepe i  nya nabi ahoker xf0 x9f x98 x8a,1,0,0,1,0,0,0,0,1,0,1,0
3220,sayang ,0,1,0,0,0,0,0,0,0,0,0,0
3221, xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82,1,1,1,0,0,0,0,0,1,1,0,0
3222,kne jaga hati pimpin  harbi kakak,0,0,0,0,0,0,0,0,0,0,0,0
3223,abang ipar adam nih  dasar tunggang agama,1,1,1,0,1,0,0,0,0,1,0,0
3224,cina kuasa ekonomi media massa ayo usir indonesia,1,0,0,1,0,1,0,0,0,0,0,1
3225,guru anak ajar spiritualitas sifat universal ajar islam hindu sepe i duduk adab sindhu hindu beliau terima jalan beliau panggil nya allah,0,0,0,0,0,0,0,0,0,0,0,0
3226,enak gesek gesek  xf0 x9f x98 xb3,0,1,0,0,0,0,0,0,0,0,0,0
3227,seulgi bilang mata barat kelopak mata timur gaya banget  seulgi pikir poin tarik,0,0,0,0,0,0,0,0,0,0,0,0
3228,bambang noorsena ajar kristen disalahpahami agama khotbah kristen,0,0,0,0,0,0,0,0,0,0,0,0
3229,pikir nih  hanat,0,1,0,0,0,0,0,0,0,0,0,0
3230, ,0,0,0,0,0,0,0,0,0,0,0,0
3231,bicara bakar sekolah uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
3232, mulu  wkwk,0,1,0,0,0,0,0,0,0,0,0,0
3233, oknum nasional demokrat sih joko kalah 2019 indonesia bubar,1,1,1,0,0,0,0,0,1,1,0,0
3234,sumbu pendek lelah,0,0,0,0,0,0,0,0,0,0,0,0
3235,panik ahok sih kutil  tumbang putar cuap cuap mu media sosial pengaruh,1,1,1,0,0,0,0,0,1,1,0,0
3236,sinyal kakak three  ganti pakai kakak gaple ya,0,1,0,0,0,0,0,0,0,0,0,0
3237,akun facebook asma dewi sebar fitnah sara pilih kepala daerah jakarta penuh foto politis anies sandi,1,0,1,0,0,0,0,0,1,1,0,0
3238,usir cina indonesia,1,0,0,1,0,1,0,0,0,0,0,1
3239,facebook  ,0,1,0,0,0,0,0,0,0,0,0,0
3240,allahu akbar jokowi kenal islam moderat konferensi tingkat ulama cendekiawan muslim dunia,0,0,0,0,0,0,0,0,0,0,0,0
3241,orang orang iman masuk islam langkah  qs xe2 x80 xa6,0,0,0,0,0,0,0,0,0,0,0,0
3242,online pajak income persh online nya income nya iklan iur premium produk lost tax banding usaha mal serap ten kerja online serap pelihara wi,1,1,1,0,0,0,0,0,1,1,0,0
3243,  samar xf0 x9f x98 x92 lempar minyak ,1,1,0,1,0,0,0,0,1,0,1,0
3244,sabtu 21 4 2018 pagi masyarakat adat badui jalan tuju kantor gubernur banten kawasan pusat perintah provinsi banten kawasan pusat perintah provinsi banten curug kota serang seba badui 2018,0,0,0,0,0,0,0,0,0,0,0,0
3245, laku   klop,1,1,0,1,0,0,0,0,1,0,1,0
3246,semoga istikamah xf0 x9f x91 x8d nikita mirzani orang saleh malam  pagi istikamah juang hidayah allah rahasia makhluk hak,0,0,0,0,0,0,0,0,0,0,0,0
3247,jaga jaga muncul partai  indonesia juang alias partai  indonesia plus,1,0,0,1,0,1,0,0,0,0,1,0
3248,benci  suka orang,0,0,0,0,0,0,0,0,0,0,0,0
3249,pao an tui sisi kelam masyarakat cina era merdeka indonesia xe2 x80 x99 xe2 x80 x99pernyataan mantan wa awan senior republika,0,0,0,0,0,0,0,0,0,0,0,0
3250,ab orang sombong murah senyum,0,0,0,0,0,0,0,0,0,0,0,0
3251,semangat amp istikamah,0,0,0,0,0,0,0,0,0,0,0,0
3252,salah 1 alas presiden malu bangsa iniiii xe2 x80 xa6,0,1,0,0,0,0,0,0,0,0,0,0
3253,ulang pandang mu niscaya pandang temu  pandang letih,0,0,0,0,0,0,0,0,0,0,0,0
3254,on  lini,0,0,0,0,0,0,0,0,0,0,0,0
3255,apa ari longo jenak dengar orang teriak punten mas situ  uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
3256,kupas tuntas gebuk habis   ,1,0,0,1,0,1,0,0,0,0,0,1
3257,haha logika kontrak habis 2021 minat bantu bank  akuisisi saham 51  masuk  coba legowo kontrak habis 100 duit main main,0,0,0,0,0,0,0,0,0,0,0,0
3258,charutin menor bom xf0 x9f x8c xb9 xf0 x9f x8f xb4,0,0,0,0,0,0,0,0,0,0,0,0
3259,produk negeri bilang  produk bilang hypebeast ironi sih gilir urus negara bilang xe2 x80 x9canti  xe2 x80 x9d,0,0,0,0,0,0,0,0,0,0,0,0
3260,chirpified ekonomi merosot utang bengkak badan usaha milik negara jual mundur jokowi,1,0,1,0,0,0,0,0,1,1,0,0
3261,kelojot girang lihat junjung amp idola panggil polisi t politic id kepala polisi republik indonesia,1,0,1,0,0,0,0,0,1,1,0,0
3262,dinding kamar saksi ,0,0,0,0,0,0,0,0,0,0,0,0
3263,kepala badan ekonomi kreatif triawan  lagu karya kisah ekor burung siul milik melodi lirik riang kompas,0,0,0,0,0,0,0,0,0,0,0,0
3264, banget,0,1,0,0,0,0,0,0,0,0,0,0
3265,monggo bro jadwal acara upacara adat kirab budaya mbah bergas,0,0,0,0,0,0,0,0,0,0,0,0
3266,sok kenal ,1,1,1,0,0,0,0,0,1,1,0,0
3267,2 gus ipul mbak puti cipta program program keluarga harap super lengkap program keluarga harap program keluarga harap kembang presiden jokowi gus ipul puti menang,0,0,0,0,0,0,0,0,0,0,0,0
3268,suruh cerita ,1,1,1,0,0,0,0,0,1,1,0,0
3269,menang anies sandi bau busuk anyir nanah luka batin luka  sara benci,1,1,1,0,0,0,0,0,1,1,0,0
3271,ulama barang sedia amp malas rejab aban malas amp ramadan malas,0,0,0,0,0,0,0,0,0,0,0,0
3272,bikin berita media sosial media mainstream kuasa  perang opini handphone gembos berita media mainstream cina,0,0,0,0,0,0,0,0,0,0,0,0
3273,pro  jok uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
3274, cantik xf0 x9f x98 x86,0,0,0,0,0,0,0,0,0,0,0,0
3275,ber tato entot kayak sih thailand enjoy gays  coli bahan coli uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
3276,coba usir cina 100 rakyat negara republik indonesia  negara republik indonesia kayak   triliun uras negara republik indonesia stop ,1,1,0,1,0,1,0,0,0,0,0,1
3277,salah 1 anggota hati sakit hati organisasi masyarakat nya bubar amp maju,1,0,1,0,1,0,0,0,0,1,0,0
3278, budak islam tifatul adam dongeng yahudi,1,1,0,1,1,0,0,0,0,0,1,0
3279, fitnah makan kenyang curang ya menang,1,1,0,1,0,0,0,0,1,0,1,0
3280,perempuan  langsing badan ku tuju kalimat ku eja cantik l a sih i e t xf0 x9f x98 x8a selamat pagi lupa salat subuh,0,0,0,0,0,0,0,0,0,0,0,0
3281,hebat penjara penjara zaman uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
3282, xf0 x9f x98 x81,1,0,0,1,0,0,0,0,1,0,1,0
3283,masya suku kampung selamat deklarasi anti hoaks amp pilih kepala daerah 2018 damai,0,0,0,0,0,0,0,0,0,0,0,0
3284,hati partai indonesia praktik masjid masjid pesantren pesantren huuuft kabuuurr 2019 ganti presiden 2019 ganti presiden,1,0,0,1,0,0,0,0,1,0,1,0
3285,jujur abang like  kucing 24 7 gaduh orang gaduh be umbuk then lari rumah selang,0,0,0,0,0,0,0,0,0,0,0,0
3286,atok silap atok hehe macai atok ler macai ph  bangang nih rakyat x tau x opsss atok,1,1,1,0,0,0,0,0,1,1,0,0
3288,keluarga partai  indonesia negara pancasila bineka tunggal ika keluarga nya,0,0,0,0,0,0,0,0,0,0,0,0
3289,sambut ketua dewan wakil daerah golkar lumajang sudjatmiko putus ai khofifah indar parawansa calon gubernur emil elestianto dardak calon wakil gubernur jawa timur ai golkar bulat khofifah,0,0,0,0,0,0,0,0,0,0,0,0
3290,dasar  xf0 x9f xa4 xa3 xf0 x9f x98 x82,1,1,1,0,0,0,0,0,1,1,0,0
3291,manusia makhluk butuh identitas eksistensi sayang identitas orisinalitas sadar seringkali lekat   remeh identitas dangkal,0,0,0,0,0,0,0,0,0,0,0,0
3292,i at taman budaya sentul city,0,0,0,0,0,0,0,0,0,0,0,0
3293,,0,0,0,0,0,0,0,0,0,0,0,0
3294,haha iya sekolah katolik agam anak kebun usaha later suku agama terima sekolah katolik alami amp ubah,0,0,0,0,0,0,0,0,0,0,0,0
3295,subhanallah bahagia pimpin sepe i beliau,0,0,0,0,0,0,0,0,0,0,0,0
3296,syukur allah subhanahu wa taala presiden giat kerja hadap kerja lurus ikhlas mata indonesia maju ramping energi p,0,0,0,0,0,0,0,0,0,0,0,0
3297,mudah lihat orang condong arah sosial media pe akun perempuan gambar curi google gambar anonymous manusia  akun embel embel nama pahlawan kaum muslim cyber army,0,1,0,0,0,0,0,0,0,0,0,0
3298,calon wakil presiden jokowi 7 orang tinggal presiden terbit dekrit ai usung jatah 1 calon wakil presiden jokowi sih atur perintah ganti undang undang terbit urgensi,0,0,0,0,0,0,0,0,0,0,0,0
3299,malas duduk xleh orang kg budaya kg duduk xleh budaya hebat seram,0,0,0,0,0,0,0,0,0,0,0,0
3300,entot dicrotin  uh uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
3301,sepe inya kualat bobby mata gue  xf0 x9f x98 x82,0,0,0,0,0,0,0,0,0,0,0,0
3302,franky presiden,0,0,0,0,0,0,0,0,0,0,0,0
3303,sekolah ya mulut jaga kotor kayak ,1,1,1,0,0,0,0,0,1,1,0,0
3304, jahanam berisik ,1,1,0,1,0,0,0,0,1,0,1,0
3305,tekan jabat siasat lari lingkar politik  milik modal islam progresif sesuai mukadimah undang undang dasar amal qs al hujurat,0,0,0,0,0,0,0,0,0,0,0,0
3308,kesal xf0 x9f x98 xbe xf0 x9f x98 xbe xf0 x9f x98 xbe  televisi republik indonesia,1,1,0,1,0,0,0,0,1,0,1,0
3309,suasana hati kerja ubah nih  xf0 x9f x98 x8e xf0 x9f x98 xa3 xf0 x9f x98 xa3 xf0 x9f x98 xa3,1,1,1,0,0,0,0,1,0,1,0,0
3310,kemarin kamis jumat singkat ya,0,0,0,0,0,0,0,0,0,0,0,0
3311,pimpin cerocos nderomos  deh,1,1,1,0,0,0,0,0,1,1,0,0
3312,islam ideologi negara emban wajib sebar dakwah amp jihad sepe i as sebar demokrasi amp ussr sebar  karang jalan damai kadang perang syariat hukum syriyah amp kharajiyah,0,0,0,0,0,0,0,0,0,0,0,0
3313,aduh nyata salah paham ya islam  beda 3  harbi muahid  dzimmi,0,0,0,0,0,0,0,0,0,0,0,0
3314,bahas tangkap ikan potas racun  plastik bahas tugas tentara nasional indonesia al,0,0,0,0,0,0,0,0,0,0,0,0
3315,iya ,0,1,0,0,0,0,0,0,0,0,0,0
3316,wujud katolik pusat struktur teroganisasi pusat vatikan nu ambil rebut peran sepe i vatikan mudah,0,0,0,0,0,0,0,0,0,0,0,0
3317,bilang orang  agama kena hukum pidana orang maksud  agama mayoritas singgung langsung hujat kena hukum,0,0,0,0,0,0,0,0,0,0,0,0
3318,kacung terima perintah terima kritik semoga pimpin simbol kacung kacung kacung kacung terima kacung tunas subur semerbak harum bunga ,1,1,1,0,0,0,0,0,1,1,0,0
3319,rindu suha o kroni kroni kayak  suha o jual bangsa,0,0,0,0,0,0,0,0,0,0,0,0
3320,rahasia  koruptor rampok laku maksiat laku bisnis maksiat kaum  jilat dukun sesat dukun cabul nabila bla bla gabung  ,1,1,0,1,0,0,0,1,0,0,1,0
3321,mata  lihat alam maya hati  terima cahaya alam,0,0,0,0,0,0,0,0,0,0,0,0
3322, pindah on masuk kemako brigade mobil,1,1,1,0,0,0,0,0,1,1,0,0
3323,serius  sumpah,0,1,0,0,0,0,0,0,0,0,0,0
3324,teroris buddha perintah kerah cyber army bikin hoaks amp retas akun akun pro rohingya,1,0,0,1,1,0,0,0,0,0,1,0
3325,kamar guru musala kristen doa aula kristen teman kristen sih a sih a tolong guru ambil cas laptop,0,0,0,0,0,0,0,0,0,0,0,0
3326,partai adil sejahtera ai lacur beyek germo partai adil sejahtera sadar susilo bambang yudhoyono otak kriminalisasi lhi politik islam khianat prabowo hatta langgar pilih presiden 2014 hancur citra islam 2010 2018 partai adil sejahtera susup  be,1,1,0,1,1,0,0,1,0,0,1,0
3327,dear driver tukar orang anter gue gue sih pintar  putar putar cari rumah gue pakai driver ganti  buang gue banget tunggu ,1,1,0,1,0,0,0,0,1,0,1,0
3328,maki  kaum codot main korban much,1,1,0,1,0,0,0,0,1,0,1,0
3329,gue baca  wkwk,0,1,0,0,0,0,0,0,0,0,0,0
3330,orang islami bangun narasi tuju beda liberal sekuler   ,0,0,0,0,0,0,0,0,0,0,0,0
3331,betah kemarin desak majelis musyawarat rakyat sidang istimewa turun jokowi,1,0,1,0,0,0,0,0,1,1,0,0
3332,mata gue ,0,0,0,0,0,0,0,0,0,0,0,0
3333,gue normal member  xf0 x9f x98 x82,0,1,0,0,0,0,0,0,0,0,0,0
3334, banget sih bully adik atip xf0 x9f x98 x9e,1,1,0,1,0,0,0,0,1,0,1,0
3335, nya gede gede,0,0,0,0,0,0,0,0,0,0,0,0
3336,teriak bubar partai  indonesia orang pulsa listrik rumah habis kutuk orang ketidaktahuannya,1,0,1,0,0,0,0,0,1,1,0,0
3337,tren konsumsi video be umbuh data,0,0,0,0,0,0,0,0,0,0,0,0
3338,lukman hakim saifuddin substansial percaya agama,0,0,0,0,0,0,0,0,0,0,0,0
3339,bajing iya orang kayak ah,1,1,1,0,0,0,0,0,1,1,0,0
3340,ya allah mohon cepat ganti presiden biar indonesia selamat,0,0,0,0,0,0,0,0,0,0,0,0
3341,jawa pos paul pogba selebrasi gol dengar tiru suara  uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
3342,dukung prabowo surat pemberitahuan arb sda orang orang  tabiat kasar masuk orang semoga laknat allah,1,1,1,0,0,0,0,0,1,1,0,0
3343,iya tentara nasional indonesia nafsu banget perintah doktrin karya dukung soekarno bubar parlemen dekrit,1,0,0,1,0,0,0,0,1,0,1,0
3344,bahas ekonomi moral meni deh gue pakai akun tulis nama kayak   gara gara  kayak  negara gue  kayak tega,1,1,1,0,0,0,0,0,1,1,0,0
3345,banget sih alucard,1,1,1,0,0,0,0,0,1,1,0,0
3346,soeha o dalang  hehe,0,1,0,0,0,0,0,0,0,0,0,0
3347,bubar komisi berantas korupsi kuat lembaga negara sistem politik,1,0,0,1,0,0,0,0,1,0,0,1
3348,nayeon 9 member kali suka ngepost instagram cerita suka bilang  budak cinta banget kali,0,0,0,0,0,0,0,0,0,0,0,0
3349,xe3 x85 xa4 tubuh kurus muda orang milik punggung lihat tegap lebar mata  tanda kelopak garis wajah lihat gambar watak galak cont,0,0,0,0,0,0,0,0,0,0,0,0
3350,pakcoy ih nya pacar kuuu,1,1,1,0,0,0,0,0,1,1,0,0
3351,indosiar elang mahkota teknologi grup  siar bola,1,1,0,1,0,0,0,0,1,0,1,0
3352,tampil serasa suci dunia laku kayak  empati keluarga korban bom kemarin,1,1,1,0,0,0,0,0,1,1,0,0
3353, eh berudu olah ter faith accompli anies calon presiden gubernur hidup tenang nikmat banget gue main ,1,1,0,1,0,0,0,0,1,0,1,0
3354,tau  bungkus kasihan daerah khusus ibu kota daerah khusus ibu kota harap sabar coba wkwk,0,0,0,0,0,0,0,0,0,0,0,0
3355,aduh lebay nya didik soeha o bob hasan menteri kabinet bangun jabat 3 16 maret 1998 xe2 x80 x93 21 mei 1998 bob hasan aka muhammad h,0,0,0,0,0,0,0,0,0,0,0,0
3356,kecuali manusia  mamalia  warna,0,0,0,0,0,0,0,0,0,0,0,0
3357,betapa biadab teroris buddha myanmar uniform resource locator,1,1,0,1,1,1,0,0,0,0,1,0
3358,rupiah haneul suka sepong  on retweet,0,1,0,0,0,0,0,0,0,0,0,0
3359,baca  semoga adik bayi cowok ya nan modusin haha,0,0,0,0,0,0,0,0,0,0,0,0
3360, tembak banget silvy urus dapur program suka serang gue gue debat final pilih kepala daerah jakarta,1,1,1,0,0,0,0,0,1,1,0,0
3361, seke aris sexy nurl cerita dewasa  merah  basah  janda xe2 x80 xa6,0,1,0,0,0,0,0,0,0,0,0,0
3362,gue  penasaran iya iya bicara maju garuda kuping ,1,1,1,0,0,0,1,0,0,1,0,0
3363,bro kitab suci fiksi bera i agama wahyu nyata surat pemberitahuan mutlak harfiah filosofis langgar umat agama konstitusi norma agama  agama kotor  mati,1,1,1,0,1,0,0,0,0,1,0,0
3364, sok ipar allah subhanahu wa taala xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82,1,1,1,0,1,0,0,0,0,1,0,0
3365,akibat putus cinta sahabat entot lubang rapat bool  xe2 x80 xa6,0,1,0,0,0,0,0,0,0,0,0,0
3366,deklarasi pilih kepala daerah 2018 aman anti hoaks paguyuban budidaya lele jabon,0,0,0,0,0,0,0,0,0,0,0,0
3367,ahok lantik gubernur anis anis gubernur,1,0,1,0,0,0,0,0,1,1,0,0
3368,780 agama buddha kokoh adab masyarakat bangun candi luas candi sewu prambanan npd anut agama hindu utara bangun candi ya kalah,0,0,0,0,0,0,0,0,0,0,0,0
3369,keras lawan keras sepe i kung fu kadang pakai  chi lembut kuat lawan,0,0,0,0,0,0,0,0,0,0,0,0
3370,mulut ,0,0,0,0,0,0,0,0,0,0,0,0
3371,hoaks pintar   kasihan nya   xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x89 xf0 x9f x98 x89 xf0 x9f x98 x89 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x,1,1,1,0,0,0,0,0,1,1,0,0
3372,urus duit hitung bisnis perintah indonesia untung ya tepuk tangan buntung ya risiko  model harga janji harga wajar wajar,0,0,0,0,0,0,0,0,0,0,0,0
3373,plakat isi kerja polisi indonesia polisi tionghoa polisi tolak markas lihat foto kayak selamat,1,0,0,1,0,0,0,0,1,0,1,0
3374,bela asma dewi bentuk solidaritas   anti islam uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
3375, bela  agama sangka,1,1,0,1,1,0,0,0,0,0,1,0
3376,minum kopi luwak biar deg degan alias kocak sih bolot pas  xf0 x9f x98 xb9 xf0 x9f x98 x82,0,1,0,0,0,0,0,0,0,0,0,0
3377,hasil nyata lindung ahok dakwa  agama,1,0,1,0,1,0,0,0,0,1,0,0
3378,tarik tarik gatot nurmantyo saing jokowi nih pas tentara nasional indonesia aktif 2019 prabowo tinggal,1,0,1,0,0,0,0,0,1,1,0,0
3379,debat  otak rendam kencing ,1,1,0,1,0,0,0,0,1,0,1,0
3380,khofifah rupa srikandi nu duduk kursi gubernur jawa timur 2018 damping emil dardak wakil bagus khofifah emil jawa timur,0,0,0,0,0,0,0,0,0,0,0,0
3381,pikir nyeleneh tuhan ku cipta   kitab haram nya  sentuh kulit nya basah masuk haram akal ku kesana baca,0,0,0,0,0,0,0,0,0,0,0,0
3382,malam pck kerja  komersial,1,1,0,1,0,0,0,0,1,0,1,0
3383,mu gue berita   yaelah,0,1,0,0,0,0,0,0,0,0,0,0
3384,tomohon rupa pusat ajar agama kristen katolik khusus doa meditasi bukit kasih buah suci indah tenang tomohon international flower festival nor,0,0,0,0,0,0,0,0,0,0,0,0
3385,lokalisasi agama nu kalah kreatif kristen protestan indonesia kristen jawa batak p,0,0,0,0,0,0,0,0,0,0,0,0
3386,iklan ahok jahat bikin darah didih  penuh propaganda islam radikal,1,1,1,0,1,0,0,0,0,1,0,0
3387,pbb pandang signifikan bagus pasang presiden incumbent lawan gatot nurmantyo amp yusril,0,0,0,0,0,0,0,0,0,0,0,0
3388,guys presiden blusuk an pelosok negeri jokowi dengar langsung keluh warga a ecek program perintah nih video pimpin duduk rendah r,0,0,0,0,0,0,0,0,0,0,0,0
3390, sih ya,1,1,1,0,0,0,0,0,1,1,0,0
3391,gue  bikin synna emosi mancing,0,0,0,0,0,0,0,0,0,0,0,0
3392, kelojot takjil 2019 ganti presiden waras takjil amuk amuk karuan gilir presiden  diam 2019 ganti presiden 2019 ganti presiden kacung,1,1,0,1,0,0,0,0,1,0,1,0
3393,,1,1,0,1,0,0,0,0,1,0,1,0
3394, tukang tipu hoaks anti kritik,1,0,0,1,0,0,0,0,1,0,1,0
3395, kopi eta xf0 x9f x98 x81 harga harga beli utang xf0 x9f x98 x82,1,1,0,1,0,0,0,0,1,0,1,0
3396,tokoh politik berangan perintah berani bicara kasar etika sih prabowo berani bilang elite  maksud sekolah oi presiden anggota dewan berani bilang menteri agama ,0,1,0,0,0,0,0,0,0,0,0,0
3397,pikir bayi tabung padu sperma   ragu,1,1,1,0,0,0,0,0,1,1,0,0
3398, sumber hidup xf0 x9f x99 x8a,0,0,0,0,0,0,0,0,0,0,0,0
3399, telur 3000an berisik dasar  miskin xf0 x9f x98 x8f xf0 x9f x98 x8f xf0 x9f x98 x8f,1,1,0,1,0,0,0,0,1,0,1,0
3400,selamat sore twit 18 4 presiden jokowi pimpin rapat batas ratas istana presiden bogor rabu 18 4 bahas kena cepat laksana usaha online single submission online single submission poin arah simak ya,0,0,0,0,0,0,0,0,0,0,0,0
3401,selesai impor alat utama sistem tahan brigade mobil mending mundur uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
3402,aww good luck suka pusing bahas budaya populer,0,0,0,0,0,0,0,0,0,0,0,0
3403,nama gatot saptono a l al khaththath status sangka mufakat makar duga dukung anies sandi,1,0,1,0,0,0,0,0,1,1,0,0
3404,jelang pilih kepala daerah perintah kabupaten garut kebut cetak 116 ribu e kartu tanda duduk,0,0,0,0,0,0,0,0,0,0,0,0
3405,iya indonesia hebat indonesia banjir tenaga kerja  jokowi keren deh top banget presiden umur hidup ayo dukung jokowi solo 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
3406,  orde kayak tukang tipu malu ustaz,1,1,1,0,0,0,0,0,1,1,0,0
3407,indosat ,1,1,0,1,0,0,0,0,1,0,1,0
3408,maiyah aman aman hadir maiyah prajurit aman ajar aman nyaman bahagia muhammad sapril,0,0,0,0,0,0,0,0,0,0,0,0
3409,butuh presiden takut miskin a hilang kuasa tahta,0,0,0,0,0,0,0,0,0,0,0,0
3410,ayat dingajikan perintah rang bunuh penggal ,1,0,0,1,1,0,0,0,0,0,1,0
3413,saudara aji semoga allah izin gus ipul mbak puti gubernur wakil gubernur jawa timur,0,0,0,0,0,0,0,0,0,0,0,0
3414,puisi sukmawati puisi sang ,1,1,1,0,0,0,0,0,1,1,0,0
3415, ,0,1,0,0,0,0,0,0,0,0,0,0
3416,otak tara gender telanjang dasar mesum ,1,1,1,0,0,0,1,1,0,1,0,0
3417,jam ih aisya nya  xf0 x9f x98 x83 ioixonemakrab,0,1,0,0,0,0,0,0,0,0,0,0
3418,bismillah superior printing harga ecer lgn polos print ratus puluh ribu lusin lgn polos ratus puluh ribu print 130 ribu bahan rena dari fit pe sp info order pin 5fd97626 wa 081210090063 instagram sri yono bolanet pilih kepala daerah jersey for sale jersey goes to festival thumb,0,0,0,0,0,0,0,0,0,0,0,0
3419, kasihan tidur,1,1,1,0,0,0,0,1,0,1,0,0
3420,saksi tani masyarakat ulama perintah dukung program kapal manusia suriah upa 1 000 ton beras ahyudin presiden act yuk simak lengkap video letshe,0,0,0,0,0,0,0,0,0,0,0,0
3421,mesti proyek  nasionalis pancasilais pilih    nih,1,0,1,0,0,0,0,0,1,1,0,0
3422,a inya ,1,1,1,0,0,0,0,0,1,1,0,0
3423,nyata tol utang jepang 3 jokowi layak makzul turun jokowi,1,0,1,0,0,0,0,0,1,0,0,1
3424,akulturasi agama daerah niscaya sepe i kristen jawa jalan bareng tradisi jawa istilah kristen nusantara kristen kristen islam islam isl,0,0,0,0,0,0,0,0,0,0,0,0
3425,ajar aji ayat cocok cocok penis penggal  pahala biadab,1,1,0,1,1,0,0,1,0,0,1,0
3426,kirim foto  full te arik video call,0,1,0,0,0,0,0,0,0,0,0,0
3427,sombong tau he manusia sumber bau bau kaki bau bau udel bau ketek congean korong cileuh bau kepala bau mulut bau karbit jengkol comberan ,0,1,0,0,0,0,0,0,0,0,0,0
3428,layan 2  security meeting room for the video uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
